rental_id;customer_id;car_type;rental_start_date;rental_end_date;rental_location;daily_rate;customer_age;customer_gender;weather;customer_membership;rental_duration_days;total_rental_cost;holiday_season;weekday_rental;total_rental_days;is_weekend_rental;customer_loyalty;car_age;promotion_applied;rental_purpose
79228;1999;Truck;2023-04-30;2023-02-19;Gdañsk;87;28,00;Male;Rainy;Platinum;11;952,16;PRAWDA;FA£SZ;-70;PRAWDA;Returning;4;PRAWDA;Other
95439;1917;Sedan;2021-09-11;2020-05-13;Poznañ;89;38,00;Female;Rainy;None;5;443,85;PRAWDA;FA£SZ;-486;PRAWDA;New;4;FA£SZ;Business
52673;1201;Truck;2022-03-19;2022-09-12;Kraków;54;69,00;Female;Snowy;Silver;25;1348;PRAWDA;FA£SZ;177;PRAWDA;VIP;3;FA£SZ;Other
99215;1383;Convertible;2023-01-18;2023-06-09;Szczecin;90;36,00;Male;Cloudy;None;19;1708,86;PRAWDA;PRAWDA;142;FA£SZ;New;4;FA£SZ;Business
51959;1512;Hatchback;2023-12-31;2020-11-21;Kraków;86;29,00;Female;Snowy;Platinum;18;1543,32;FA£SZ;FA£SZ;-1135;PRAWDA;New;4;FA£SZ;Other
71784;1906;Truck;2021-06-10;2021-06-05;Szczecin;41;25,00;Female;Rainy;Gold;17;693,6;FA£SZ;PRAWDA;-5;FA£SZ;Returning;3;PRAWDA;Leisure
71829;1370;Sedan;2021-09-23;2020-10-09;Lublin;38;54,00;Male;Rainy;Platinum;19;720,86;PRAWDA;PRAWDA;-349;FA£SZ;VIP;4;PRAWDA;Leisure
77612;1555;Convertible;2020-06-29;2023-07-26;Wroc³aw;74;25,00;Female;Snowy;Gold;6;444,06;PRAWDA;PRAWDA;1122;FA£SZ;VIP;3;PRAWDA;Other
96585;1954;Hatchback;2021-05-06;2023-08-19;Szczecin;77;63,00;Female;Snowy;None;28;2157,96;PRAWDA;PRAWDA;835;FA£SZ;VIP;3;FA£SZ;Business
49345;1383;Convertible;2021-05-18;2020-12-11;£ódŸ;38;40,00;Male;Rainy;Gold;20;765,4;FA£SZ;PRAWDA;-158;FA£SZ;VIP;3;FA£SZ;Other
66934;1023;SUV;2022-11-29;2023-08-15;Warszawa;67;33,00;Male;Cloudy;Silver;26;1741,22;PRAWDA;PRAWDA;259;FA£SZ;VIP;1;FA£SZ;Leisure
48906;1699;SUV;2024-07-03;2023-03-27;£ódŸ;52;53,00;Male;Cloudy;Silver;20;1043;FA£SZ;PRAWDA;-464;FA£SZ;New;5;FA£SZ;Business
97731;1130;Hatchback;2022-02-17;2021-07-28;Warszawa;46;25,00;Male;Snowy;Platinum;2;91,96;FA£SZ;PRAWDA;-204;FA£SZ;New;3;FA£SZ;Leisure
62382;1377;SUV;2020-12-30;2023-05-15;Poznañ;51;39,00;Female;Sunny;None;9;461,52;FA£SZ;PRAWDA;866;FA£SZ;VIP;1;FA£SZ;Leisure
28109;1098;Hatchback;2023-10-06;2020-08-25;Kraków;97;20,00;Female;Rainy;Gold;2;194,56;PRAWDA;PRAWDA;-1137;FA£SZ;Returning;0;PRAWDA;Business
44306;1574;SUV;2021-06-27;2023-08-10;Katowice;38;25,00;Female;Sunny;None;18;687,78;FA£SZ;FA£SZ;774;PRAWDA;New;0;FA£SZ;Other
75316;1931;SUV;2020-02-11;2022-10-06;Katowice;66;62,00;Male;Rainy;None;14;924,14;PRAWDA;PRAWDA;968;FA£SZ;VIP;6;PRAWDA;Leisure
20785;1734;SUV;2024-01-05;2023-07-27;Kraków;88;64,00;Male;Snowy;Gold;16;1411,04;PRAWDA;PRAWDA;-162;FA£SZ;Returning;7;PRAWDA;Leisure
54724;1123;Hatchback;2023-06-27;2021-03-31;Kraków;41;42,00;Female;Cloudy;Silver;22;898,04;PRAWDA;PRAWDA;-818;FA£SZ;New;8;PRAWDA;Business
59032;1963;Truck;2024-04-29;2022-09-11;£ódŸ;82;39,00;Female;Cloudy;Platinum;28;2309,16;PRAWDA;PRAWDA;-596;FA£SZ;VIP;7;FA£SZ;Other
63780;1594;Truck;2022-08-25;2021-12-04;Gdañsk;77;35,00;Female;Cloudy;Platinum;0;0;PRAWDA;PRAWDA;-264;FA£SZ;Returning;3;FA£SZ;Other
74392;1942;SUV;2023-01-14;2023-04-06;Szczecin;70;40,00;Male;Cloudy;Platinum;26;1812,98;FA£SZ;FA£SZ;82;PRAWDA;Returning;6;FA£SZ;Business
64149;1739;Truck;2023-04-22;2024-04-19;Lublin;86;40,00;Male;Rainy;Gold;3;258,99;FA£SZ;FA£SZ;363;PRAWDA;New;6;FA£SZ;Other
50915;1148;Convertible;2022-02-18;2023-06-05;Warszawa;64;54,00;Male;Snowy;None;6;385,26;PRAWDA;PRAWDA;472;FA£SZ;VIP;9;PRAWDA;Business
97977;1209;SUV;2021-04-21;2021-09-15;Warszawa;41;18,00;Female;Sunny;Platinum;19;780,9;PRAWDA;PRAWDA;147;FA£SZ;Returning;8;PRAWDA;Other
39217;1562;Convertible;2020-02-08;2020-10-18;Bydgoszcz;89;26,00;Female;Snowy;Silver;25;2229;PRAWDA;FA£SZ;253;PRAWDA;Returning;4;PRAWDA;Other
31134;1411;Truck;2023-11-23;2021-08-07;Szczecin;91;44,00;Male;Sunny;None;9;818,91;FA£SZ;PRAWDA;-838;FA£SZ;VIP;4;FA£SZ;Other
10667;1782;Hatchback;2020-09-02;2022-09-14;Poznañ;61;68,00;Male;Cloudy;Gold;16;971,2;PRAWDA;PRAWDA;742;FA£SZ;VIP;7;FA£SZ;Other
28743;1041;Sedan;2022-11-09;2020-01-11;Gdañsk;49;27,00;Male;Cloudy;None;21;1031,31;PRAWDA;PRAWDA;-1033;FA£SZ;New;2;PRAWDA;Leisure
30662;1058;Hatchback;2020-05-21;2024-03-02;Poznañ;80;39,00;Female;Cloudy;Gold;12;958,08;FA£SZ;PRAWDA;1381;FA£SZ;New;2;FA£SZ;Other
77082;1705;Hatchback;2022-05-22;2023-03-18;Wroc³aw;81;54,00;Male;Sunny;Gold;27;2181,06;PRAWDA;FA£SZ;300;PRAWDA;VIP;6;FA£SZ;Business
66970;1036;Truck;2021-02-22;2023-07-25;Bydgoszcz;61;26,00;Female;Snowy;Gold;15;911,1;PRAWDA;PRAWDA;883;FA£SZ;New;2;FA£SZ;Business
52277;1778;Hatchback;2022-01-16;2023-05-01;Poznañ;97;20,00;Female;Snowy;Gold;19;1834,83;PRAWDA;FA£SZ;470;PRAWDA;VIP;1;FA£SZ;Other
91756;1086;Truck;2024-02-05;2024-05-03;Gdañsk;39;57,00;Male;Cloudy;None;0;0;PRAWDA;PRAWDA;88;FA£SZ;VIP;1;FA£SZ;Other
81259;1043;Sedan;2022-12-30;2024-02-23;Katowice;90;45,00;Female;Cloudy;Gold;19;1717,6;PRAWDA;PRAWDA;420;FA£SZ;Returning;5;FA£SZ;Leisure
58249;1872;Truck;2022-06-13;2023-09-12;Kraków;53;22,00;Female;Sunny;None;27;1421,01;PRAWDA;PRAWDA;456;FA£SZ;Returning;2;FA£SZ;Other
64915;1011;Convertible;2023-01-20;2021-01-31;Kraków;57;67,00;Male;Cloudy;Platinum;13;734,5;FA£SZ;PRAWDA;-719;FA£SZ;New;8;FA£SZ;Leisure
87739;1770;Truck;2021-02-15;2023-11-03;£ódŸ;61;23,00;Male;Cloudy;None;21;1271,34;FA£SZ;PRAWDA;991;FA£SZ;Returning;7;FA£SZ;Business
72508;1307;Convertible;2022-08-22;2022-10-09;Lublin;64;62,00;Male;Rainy;Silver;28;1779,4;FA£SZ;PRAWDA;48;FA£SZ;VIP;1;FA£SZ;Leisure
21231;1080;Hatchback;2023-04-20;2022-04-05;Lublin;60;49,00;Male;Rainy;None;9;538,2;PRAWDA;PRAWDA;-380;FA£SZ;VIP;5;PRAWDA;Other
18239;1032;Hatchback;2023-07-11;2021-05-24;Warszawa;39;32,00;Male;Rainy;Platinum;23;896,08;PRAWDA;PRAWDA;-778;FA£SZ;New;9;FA£SZ;Business
70974;1182;Convertible;2020-09-07;2021-12-19;Kraków;42;42,00;Female;Snowy;Platinum;10;419,2;FA£SZ;PRAWDA;468;FA£SZ;VIP;1;PRAWDA;Leisure
18587;1128;Hatchback;2020-01-05;2021-07-02;Szczecin;92;33,00;Male;Rainy;Gold;2;184,4;PRAWDA;FA£SZ;544;PRAWDA;New;9;PRAWDA;Leisure
47043;1806;SUV;2021-08-20;2020-08-20;Szczecin;42;21,00;Female;Cloudy;Platinum;16;677,6;FA£SZ;PRAWDA;-365;FA£SZ;VIP;0;PRAWDA;Business
29443;1275;Sedan;2022-11-04;2023-04-04;Katowice;36;61,00;Female;Sunny;Silver;0;0;FA£SZ;PRAWDA;151;FA£SZ;VIP;3;FA£SZ;Business
84495;1174;Truck;2021-05-12;2021-07-16;Poznañ;94;66,00;Female;Cloudy;Gold;9;846,09;PRAWDA;PRAWDA;65;FA£SZ;Returning;9;FA£SZ;Business
68720;1554;Sedan;2022-01-13;2024-01-09;Lublin;50;38,00;Female;Snowy;None;20;991,8;PRAWDA;PRAWDA;726;FA£SZ;Returning;6;FA£SZ;Other
28877;1371;Hatchback;2021-11-24;2021-06-24;Wroc³aw;36;52,00;Male;Snowy;Platinum;28;1020,6;FA£SZ;PRAWDA;-153;FA£SZ;Returning;1;FA£SZ;Other
16148;1184;Sedan;2023-10-24;2021-09-27;£ódŸ;93;25,00;Male;Cloudy;Gold;15;1393,5;FA£SZ;PRAWDA;-757;FA£SZ;New;3;FA£SZ;Other
93538;1444;SUV;2023-03-22;2022-08-08;Wroc³aw;39;52,00;Male;Rainy;Silver;8;310,08;FA£SZ;PRAWDA;-226;FA£SZ;New;3;FA£SZ;Business
10361;1488;SUV;2023-07-11;2023-04-22;Bydgoszcz;64;39,00;Male;Cloudy;Gold;3;190,95;PRAWDA;PRAWDA;-80;FA£SZ;New;1;FA£SZ;Leisure
43400;1589;Truck;2020-04-08;2021-04-22;Bydgoszcz;48;22,00;Male;Sunny;None;2;96,34;FA£SZ;PRAWDA;379;FA£SZ;New;1;PRAWDA;Business
73747;1286;Hatchback;2023-06-03;2021-05-24;£ódŸ;53;40,00;Male;Rainy;Platinum;2;105,84;PRAWDA;FA£SZ;-740;PRAWDA;New;4;PRAWDA;Leisure
99650;1280;Hatchback;2023-07-23;2020-05-30;Katowice;91;27,00;Male;Cloudy;None;19;1737,17;FA£SZ;FA£SZ;-1149;PRAWDA;Returning;5;PRAWDA;Business
77869;1637;SUV;2020-05-25;2021-05-21;Poznañ;65;68,00;Male;Sunny;None;16;1044,96;FA£SZ;PRAWDA;361;FA£SZ;New;8;PRAWDA;Business
38611;1770;Convertible;2021-05-29;2021-09-20;Lublin;90;39,00;Male;Rainy;Platinum;26;2338,96;FA£SZ;FA£SZ;114;PRAWDA;New;9;FA£SZ;Other
88873;1515;Sedan;2023-10-15;2020-12-13;Kraków;41;62,00;Female;Sunny;Silver;16;661,92;PRAWDA;FA£SZ;-1036;PRAWDA;Returning;8;FA£SZ;Leisure
64245;1094;SUV;2020-07-17;2020-08-06;Szczecin;53;38,00;Male;Snowy;Silver;19;1011,37;PRAWDA;PRAWDA;20;FA£SZ;Returning;0;FA£SZ;Business
64340;1226;Sedan;2022-03-16;2022-07-04;Bydgoszcz;66;21,00;Male;Snowy;Gold;8;524,32;FA£SZ;PRAWDA;110;FA£SZ;New;4;PRAWDA;Other
84480;1875;Truck;2021-05-04;2022-12-09;Warszawa;56;27,00;Female;Sunny;Gold;12;671,64;FA£SZ;PRAWDA;584;FA£SZ;Returning;9;FA£SZ;Business
72579;1269;SUV;2023-10-18;2023-12-24;Wroc³aw;70;43,00;Female;Snowy;Gold;16;1114,08;PRAWDA;PRAWDA;67;FA£SZ;VIP;4;FA£SZ;Leisure
68592;1880;Truck;2024-06-27;2021-06-21;Warszawa;84;66,00;Female;Snowy;Gold;15;1257,15;FA£SZ;PRAWDA;-1102;FA£SZ;New;3;FA£SZ;Business
78343;1296;Convertible;2024-02-22;2024-04-30;Gdañsk;60;60,00;Male;Cloudy;Silver;20;1197,2;PRAWDA;PRAWDA;68;FA£SZ;Returning;1;PRAWDA;Other
84611;1328;Convertible;2020-01-01;2020-09-08;Poznañ;55;27,00;Male;Sunny;None;14;770,28;PRAWDA;PRAWDA;251;FA£SZ;Returning;3;FA£SZ;Other
43472;1019;Hatchback;2020-04-30;2023-09-29;Gdañsk;93;66,00;Male;Rainy;Gold;5;463,4;FA£SZ;PRAWDA;1247;FA£SZ;VIP;5;PRAWDA;Business
23598;1607;Truck;2024-03-16;2021-09-28;Bydgoszcz;95;31,00;Male;Rainy;None;29;2765,73;FA£SZ;FA£SZ;-900;PRAWDA;VIP;5;FA£SZ;Business
49495;1840;SUV;2022-10-09;2023-08-03;Warszawa;98;66,00;Female;Sunny;Platinum;29;2827,5;PRAWDA;FA£SZ;298;PRAWDA;VIP;9;FA£SZ;Leisure
55422;1410;Sedan;2022-08-27;2023-06-06;Poznañ;71;32,00;Female;Cloudy;Silver;12;846,96;PRAWDA;FA£SZ;283;PRAWDA;Returning;2;FA£SZ;Other
33389;1450;Sedan;2023-12-21;2023-03-12;Lublin;95;24,00;Female;Snowy;Silver;7;668,29;FA£SZ;PRAWDA;-284;FA£SZ;Returning;9;FA£SZ;Other
86988;1248;Truck;2020-06-03;2021-01-30;Warszawa;42;53,00;Male;Rainy;Platinum;29;1209,59;PRAWDA;PRAWDA;241;FA£SZ;New;5;PRAWDA;Business
19568;1180;SUV;2023-07-13;2024-05-25;Poznañ;53;43,00;Male;Snowy;None;10;534,6;PRAWDA;PRAWDA;317;FA£SZ;New;5;FA£SZ;Other
52199;1323;Hatchback;2021-08-07;2023-03-24;Szczecin;75;36,00;Female;Snowy;Gold;10;750,1;FA£SZ;FA£SZ;594;PRAWDA;Returning;1;FA£SZ;Leisure
14332;1829;Convertible;2020-09-16;2020-11-21;Poznañ;51;62,00;Female;Rainy;Silver;15;759,15;PRAWDA;PRAWDA;66;FA£SZ;New;2;FA£SZ;Other
74425;1782;Convertible;2021-02-09;2021-07-31;Warszawa;36;27,00;Female;Snowy;Platinum;24;856,08;FA£SZ;PRAWDA;172;FA£SZ;VIP;7;FA£SZ;Business
63512;1864;Hatchback;2020-02-15;2021-12-07;Szczecin;59;45,00;Male;Snowy;Platinum;24;1423,44;FA£SZ;FA£SZ;661;PRAWDA;VIP;1;PRAWDA;Other
19823;1260;SUV;2023-06-02;2024-02-26;Bydgoszcz;80;22,00;Female;Cloudy;Gold;28;2233,56;PRAWDA;PRAWDA;269;FA£SZ;VIP;5;FA£SZ;Leisure
88954;1963;Sedan;2023-07-21;2023-09-19;Lublin;86;19,00;Male;Sunny;Gold;14;1203,44;FA£SZ;PRAWDA;60;FA£SZ;New;6;FA£SZ;Business
49971;1749;Sedan;2022-09-09;2023-04-24;Bydgoszcz;74;53,00;Female;Snowy;Platinum;20;1488,6;PRAWDA;PRAWDA;227;FA£SZ;VIP;7;FA£SZ;Leisure
61513;1139;Sedan;2020-01-11;2020-04-02;Lublin;35;25,00;Male;Sunny;Silver;18;624,6;PRAWDA;FA£SZ;82;PRAWDA;VIP;3;FA£SZ;Business
53597;1598;SUV;2021-10-25;2022-02-16;Bydgoszcz;64;18,00;Female;Sunny;None;23;1470,62;PRAWDA;PRAWDA;114;FA£SZ;VIP;3;FA£SZ;Other
61255;1461;SUV;2020-02-14;2021-05-02;£ódŸ;95;25,00;Female;Rainy;Platinum;9;856,53;PRAWDA;PRAWDA;443;FA£SZ;VIP;1;FA£SZ;Business
24190;1889;Truck;2020-01-08;2023-06-25;Kraków;87;63,00;Male;Snowy;Silver;1;87,39;FA£SZ;PRAWDA;1264;FA£SZ;VIP;1;PRAWDA;Leisure
62419;1621;Truck;2024-06-29;2024-02-03;Bydgoszcz;80;47,00;Female;Cloudy;Silver;5;398,25;FA£SZ;FA£SZ;-147;PRAWDA;Returning;7;PRAWDA;Leisure
29775;1843;Hatchback;2020-10-30;2021-07-03;Kraków;58;22,00;Male;Snowy;Silver;24;1394,64;PRAWDA;PRAWDA;246;FA£SZ;VIP;3;FA£SZ;Other
17639;1696;Hatchback;2021-08-14;2020-12-22;Szczecin;68;24,00;Female;Sunny;Silver;26;1773,98;FA£SZ;FA£SZ;-235;PRAWDA;Returning;9;FA£SZ;Other
35904;1528;Sedan;2021-01-04;2024-07-16;Szczecin;42;34,00;Male;Cloudy;None;18;747,36;PRAWDA;PRAWDA;1289;FA£SZ;Returning;5;FA£SZ;Business
23231;1152;SUV;2021-09-08;2024-04-25;Poznañ;39;45,00;Male;Cloudy;None;18;698,58;PRAWDA;PRAWDA;960;FA£SZ;Returning;5;PRAWDA;Business
97555;1925;Truck;2022-07-28;2022-02-27;£ódŸ;91;21,00;Female;Rainy;None;23;2101,51;PRAWDA;PRAWDA;-151;FA£SZ;New;2;FA£SZ;Other
90480;1149;Sedan;2022-05-19;2023-09-21;Gdañsk;36;61,00;Female;Rainy;Silver;19;689,89;PRAWDA;PRAWDA;490;FA£SZ;Returning;4;FA£SZ;Leisure
77550;1110;Truck;2021-07-20;2024-05-22;Poznañ;96;19,00;Male;Snowy;Silver;28;2700,6;FA£SZ;PRAWDA;1037;FA£SZ;Returning;9;FA£SZ;Leisure
78752;1025;SUV;2020-11-07;2023-08-11;Szczecin;44;65,00;Female;Sunny;None;20;872,8;FA£SZ;FA£SZ;1007;PRAWDA;Returning;0;FA£SZ;Other
54222;1464;SUV;2024-01-17;2022-07-29;Gdañsk;61;52,00;Female;Snowy;Platinum;17;1045,16;PRAWDA;PRAWDA;-537;FA£SZ;VIP;0;FA£SZ;Other
19876;1956;Hatchback;2023-05-17;2021-03-07;Gdañsk;95;64,00;Male;Rainy;None;2;190,7;PRAWDA;PRAWDA;-801;FA£SZ;VIP;7;FA£SZ;Leisure
62008;1889;SUV;2020-09-09;2022-07-03;£ódŸ;47;35,00;Male;Rainy;Silver;27;1264,14;FA£SZ;PRAWDA;662;FA£SZ;VIP;6;FA£SZ;Other
11554;1886;SUV;2020-03-08;2024-07-21;Lublin;32;55,00;Male;Snowy;Gold;25;791,25;PRAWDA;FA£SZ;1596;PRAWDA;VIP;2;FA£SZ;Business
25663;1117;Sedan;2022-05-03;2023-06-03;Bydgoszcz;72;63,00;Female;Rainy;None;9;647,82;FA£SZ;PRAWDA;396;FA£SZ;Returning;5;FA£SZ;Other
95412;1445;SUV;2023-11-08;2023-04-13;£ódŸ;69;55,00;Female;Sunny;Platinum;0;0;PRAWDA;PRAWDA;-209;FA£SZ;New;3;FA£SZ;Leisure
88698;1595;Convertible;2020-12-25;2020-04-05;Bydgoszcz;67;66,00;Female;Snowy;Gold;14;936,74;PRAWDA;PRAWDA;-264;FA£SZ;VIP;6;FA£SZ;Other
85618;1673;Sedan;2022-03-07;2022-05-30;Szczecin;76;56,00;Male;Snowy;None;6;454,14;PRAWDA;PRAWDA;84;FA£SZ;VIP;5;FA£SZ;Leisure
30503;1872;Hatchback;2021-02-18;2024-05-24;Katowice;56;63,00;Female;Sunny;Silver;7;389,97;PRAWDA;PRAWDA;1191;FA£SZ;New;9;PRAWDA;Business
75948;1928;Sedan;2024-06-06;2020-04-19;Lublin;56;63,00;Male;Snowy;Silver;1;55,5;PRAWDA;PRAWDA;-1509;FA£SZ;New;5;FA£SZ;Business
40208;1228;Sedan;2022-12-14;2024-05-07;Bydgoszcz;98;54,00;Female;Rainy;Silver;19;1858,96;FA£SZ;PRAWDA;510;FA£SZ;Returning;5;FA£SZ;Other
67274;1507;SUV;2020-12-23;2022-02-22;Kraków;34;41,00;Female;Snowy;Platinum;27;928,26;PRAWDA;PRAWDA;426;FA£SZ;New;1;FA£SZ;Business
53099;1763;Sedan;2021-04-24;2021-12-23;Gdañsk;86;44,00;Female;Sunny;Gold;24;2062,08;PRAWDA;FA£SZ;243;PRAWDA;VIP;4;FA£SZ;Business
48830;1121;Truck;2022-05-14;2020-07-04;£ódŸ;79;51,00;Female;Cloudy;Gold;29;2294,77;PRAWDA;FA£SZ;-679;PRAWDA;New;6;FA£SZ;Leisure
51237;1326;Convertible;2020-02-27;2023-12-23;Wroc³aw;34;60,00;Female;Sunny;Platinum;11;368,72;FA£SZ;PRAWDA;1395;FA£SZ;Returning;6;FA£SZ;Business
10729;1469;Truck;2020-05-11;2020-10-07;Poznañ;73;69,00;Male;Snowy;Platinum;11;806,08;PRAWDA;PRAWDA;149;FA£SZ;VIP;8;FA£SZ;Business
27542;1287;Hatchback;2020-05-06;2023-02-07;Szczecin;81;49,00;Male;Snowy;Silver;2;161,2;PRAWDA;PRAWDA;1007;FA£SZ;Returning;1;FA£SZ;Leisure
88567;1525;Convertible;2021-10-01;2020-05-15;Katowice;40;35,00;Male;Sunny;None;16;634,4;PRAWDA;PRAWDA;-504;FA£SZ;Returning;0;FA£SZ;Leisure
46963;1839;SUV;2022-03-17;2024-06-13;£ódŸ;70;39,00;Female;Rainy;Silver;12;840,6;FA£SZ;PRAWDA;819;FA£SZ;New;1;PRAWDA;Business
58641;1696;Convertible;2022-09-04;2021-05-06;Kraków;83;62,00;Male;Rainy;Platinum;27;2253,42;PRAWDA;FA£SZ;-486;PRAWDA;VIP;4;FA£SZ;Other
15815;1152;SUV;2023-02-13;2021-11-14;Kraków;56;49,00;Male;Rainy;None;14;784;PRAWDA;PRAWDA;-456;FA£SZ;New;1;FA£SZ;Business
82633;1591;Sedan;2020-05-10;2022-01-03;Lublin;99;29,00;Male;Rainy;Platinum;3;297,18;PRAWDA;FA£SZ;603;PRAWDA;VIP;9;FA£SZ;Leisure
27610;1041;SUV;2024-03-16;2023-08-29;Kraków;32;20,00;Male;Cloudy;Platinum;0;0;FA£SZ;FA£SZ;-200;PRAWDA;New;6;FA£SZ;Leisure
72025;1274;Hatchback;2023-11-26;2022-09-22;Szczecin;54;60,00;Male;Rainy;Silver;28;1520,12;FA£SZ;FA£SZ;-430;PRAWDA;New;2;PRAWDA;Leisure
42605;1552;Truck;2023-09-14;2022-03-17;Wroc³aw;100;51,00;Male;Rainy;Gold;25;2499,5;FA£SZ;PRAWDA;-546;FA£SZ;VIP;0;FA£SZ;Other
19496;1438;Convertible;2023-03-03;2020-04-23;£ódŸ;71;40,00;Female;Cloudy;Platinum;15;1063,2;FA£SZ;PRAWDA;-1044;FA£SZ;New;4;PRAWDA;Leisure
92166;1207;Truck;2021-07-07;2022-01-24;Wroc³aw;62;29,00;Male;Sunny;Platinum;2;124,16;FA£SZ;PRAWDA;201;FA£SZ;VIP;2;PRAWDA;Leisure
70162;1779;Truck;2021-10-07;2024-05-31;£ódŸ;36;58,00;Male;Sunny;None;26;936,78;PRAWDA;PRAWDA;967;FA£SZ;VIP;7;FA£SZ;Other
44007;1166;Truck;2023-03-12;2022-08-18;Poznañ;53;63,00;Male;Cloudy;Gold;11;587,62;FA£SZ;FA£SZ;-206;PRAWDA;New;7;FA£SZ;Other
55924;1111;Truck;2022-06-23;2020-07-22;Bydgoszcz;82;66,00;Female;Snowy;Gold;10;818,9;FA£SZ;PRAWDA;-701;FA£SZ;New;5;FA£SZ;Leisure
77313;1349;Sedan;2020-01-28;2022-01-31;Lublin;80;48,00;Female;Cloudy;Platinum;26;2072,2;FA£SZ;PRAWDA;734;FA£SZ;Returning;9;FA£SZ;Business
13686;1129;Hatchback;2021-03-06;2022-09-17;Bydgoszcz;34;37,00;Female;Snowy;Platinum;13;442,52;PRAWDA;FA£SZ;560;PRAWDA;VIP;3;FA£SZ;Other
23874;1735;Hatchback;2021-04-14;2021-08-02;Gdañsk;75;56,00;Female;Rainy;Platinum;10;745,8;PRAWDA;PRAWDA;110;FA£SZ;New;4;FA£SZ;Business
86317;1886;SUV;2022-04-23;2023-06-05;Poznañ;33;56,00;Female;Sunny;Silver;25;825,75;PRAWDA;FA£SZ;408;PRAWDA;Returning;9;PRAWDA;Leisure
49582;1812;SUV;2022-11-01;2022-09-05;Warszawa;56;22,00;Male;Snowy;Platinum;4;224,24;PRAWDA;PRAWDA;-57;FA£SZ;New;8;FA£SZ;Leisure
11519;1216;SUV;2022-11-14;2020-08-15;Gdañsk;79;31,00;Female;Cloudy;Gold;1;79,45;FA£SZ;PRAWDA;-821;FA£SZ;VIP;1;FA£SZ;Business
34659;1381;Hatchback;2023-02-14;2022-03-15;Poznañ;82;63,00;Male;Rainy;Gold;18;1483,74;FA£SZ;PRAWDA;-336;FA£SZ;Returning;1;FA£SZ;Other
55043;1024;Hatchback;2020-10-18;2022-07-21;Katowice;45;66,00;Female;Cloudy;Gold;4;178,8;PRAWDA;FA£SZ;641;PRAWDA;Returning;8;PRAWDA;Other
66990;1067;Hatchback;2022-11-16;2022-09-24;£ódŸ;46;65,00;Male;Cloudy;Gold;26;1193,66;PRAWDA;PRAWDA;-53;FA£SZ;New;2;FA£SZ;Business
98603;1978;SUV;2020-04-20;2020-10-05;Katowice;52;44,00;Male;Snowy;Gold;17;888,08;FA£SZ;PRAWDA;168;FA£SZ;VIP;8;PRAWDA;Other
87014;1771;Sedan;2020-05-08;2024-07-08;Gdañsk;78;56,00;Male;Cloudy;Platinum;11;862,07;FA£SZ;PRAWDA;1522;FA£SZ;New;0;PRAWDA;Business
73993;1234;Truck;2022-04-17;2022-10-07;Szczecin;95;48,00;Female;Cloudy;Silver;7;666,96;FA£SZ;FA£SZ;173;PRAWDA;VIP;9;FA£SZ;Other
91413;1716;Hatchback;2021-05-24;2020-04-03;Wroc³aw;85;32,00;Male;Sunny;None;14;1187,48;FA£SZ;PRAWDA;-416;FA£SZ;New;7;FA£SZ;Business
51782;1998;Hatchback;2021-04-09;2024-07-15;Poznañ;61;53,00;Male;Snowy;Gold;0;0;FA£SZ;PRAWDA;1193;FA£SZ;Returning;1;FA£SZ;Leisure
72461;1291;Convertible;2022-06-18;2022-06-27;Szczecin;84;49,00;Female;Sunny;Platinum;15;1261,05;FA£SZ;FA£SZ;9;PRAWDA;Returning;4;FA£SZ;Leisure
14439;1726;Hatchback;2023-01-26;2023-12-23;Katowice;49;28,00;Male;Sunny;Gold;1;48,76;PRAWDA;PRAWDA;331;FA£SZ;VIP;8;FA£SZ;Leisure
69932;1701;Truck;2023-05-11;2023-12-26;Poznañ;40;53,00;Male;Snowy;Gold;5;197,5;PRAWDA;PRAWDA;229;FA£SZ;VIP;0;FA£SZ;Business
71382;1709;SUV;2021-02-06;2020-10-28;Lublin;80;60,00;Male;Rainy;None;5;397,5;PRAWDA;FA£SZ;-101;PRAWDA;Returning;5;PRAWDA;Leisure
15564;1727;Convertible;2022-06-30;2023-10-30;Lublin;69;32,00;Female;Rainy;None;2;137,8;FA£SZ;PRAWDA;487;FA£SZ;New;5;FA£SZ;Business
84627;1555;Truck;2020-12-22;2024-01-14;Warszawa;49;37,00;Female;Cloudy;Gold;26;1270,36;PRAWDA;PRAWDA;1118;FA£SZ;VIP;8;FA£SZ;Business
18554;1032;Sedan;2024-01-25;2020-05-31;Lublin;75;59,00;Female;Snowy;Platinum;9;674,1;FA£SZ;PRAWDA;-1334;FA£SZ;Returning;5;FA£SZ;Leisure
56453;1011;Truck;2022-01-14;2020-02-21;Gdañsk;82;45,00;Female;Snowy;Gold;11;906,51;FA£SZ;PRAWDA;-693;FA£SZ;New;3;FA£SZ;Leisure
52768;1616;Hatchback;2020-05-29;2021-03-08;Bydgoszcz;70;60,00;Female;Snowy;None;14;976,64;PRAWDA;PRAWDA;283;FA£SZ;VIP;4;FA£SZ;Other
72770;1212;SUV;2022-08-14;2023-06-29;Bydgoszcz;83;23,00;Male;Sunny;Platinum;28;2333,24;PRAWDA;FA£SZ;319;PRAWDA;Returning;8;FA£SZ;Leisure
11827;1138;Truck;2021-07-11;2021-07-03;Bydgoszcz;74;42,00;Female;Sunny;None;29;2147,74;FA£SZ;FA£SZ;-8;PRAWDA;New;9;PRAWDA;Business
